route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
OCE1209988,18872,OCESN014064F0100118086,"14064",0,,
OCE1209988,17580,OCESN014048F2202218033,"14048",0,,
OCE1209988,30644,OCESN014072F0100118107,"14072",0,,
OCE1209988,20704,OCESN014048F0400418037,"14048",0,,
OCE1209988,20471,OCESN014048F1501518038,"14048",0,,
OCE1209988,16894,OCESN014048F1401418035,"14048",0,,
OCE1209988,20703,OCESN014048F2502518036,"14048",0,,
OCESN-87313874-87271007,9166,OCESN016391F0200218205,"16391",1,,
OCE610,9166,OCESN016547F0200218241,"16547",1,,
OCE610,20045,OCESN853071F0100161179,"853071",1,,
OCE610,96,OCESN853071F0500561178,"853071",1,,
OCE610,16508,OCESN016515F0100118225,"16515",1,,
OCE610,16508,OCESN016513F0100118218,"16513",1,,
OCE610,20052,OCESN016547F0100118240,"16547",1,,
OCE610,8249,OCESN016511F0900918212,"16511",1,,
OCE610,994,OCESN016511F0100118211,"16511",1,,
OCE610,20016,OCESN016512F0100118216,"16512",0,,
OCE610,17585,OCESN016544F0100118229,"16544",0,,
OCE610,17566,OCESN016546F0100118235,"16546",0,,
OCE610,17566,OCESN016514F0100118222,"16514",0,,
OCE610,16508,OCESN016516F0200218227,"16516",0,,
OCE610,20004,OCESN853016F0100161176,"853016",0,,
OCE610,17096,OCESN853016F0300361175,"853016",0,,
OCE610,20021,OCESN016510F0600618209,"16510",0,,
OCE610,20022,OCESN016510F0200218210,"16510",0,,
OCE35,30645,OCESN862525F0100164199,"862525",1,,
OCE35,30646,OCESN862555F0100164212,"862555",1,,
OCE35,30647,OCESN016773F0200218301,"16773",1,,
OCE35,17102,OCESN016773F0900918297,"16773",1,,
OCE35,30648,OCESN862587F0100164230,"862587",1,,
OCE35,4283,OCESN862587F0300364231,"862587",1,,
OCE35,9166,OCESN862585F0500564228,"862585",1,,
OCE35,17494,OCESN016773F1001018303,"16773",1,,
OCE35,30649,OCESN862585F0100164227,"862585",1,,
OCE35,30650,OCESN016775F0200218307,"16775",1,,
OCE35,30651,OCESN016777F0300318317,"16777",1,,
OCE35,9166,OCESN016777F0400418315,"16777",1,,
OCE35,17491,OCESN016777F1001018314,"16777",1,,
OCE35,30652,OCESN016781F0100118324,"16781",1,,
OCE35,19892,OCESN016781F0500518323,"16781",1,,
OCE35,17130,OCESN016777F0900918318,"16777",1,,
OCE35,17102,OCESN016775F0600618310,"16775",1,,
OCE35,30653,OCESN016775F0100118309,"16775",1,,
OCE35,1603,OCESN016775F0500518308,"16775",1,,
OCE35,30654,OCESN016777F0200218313,"16777",1,,
OCE35,30655,OCESN016777F0100118312,"16777",1,,
OCE35,17126,OCESN016777F1101118311,"16777",1,,
OCE35,30656,OCESN016761F0600618269,"16761",1,,
OCE35,16174,OCESN016761F0500518268,"16761",1,,
OCE35,17102,OCESN016757F0800818263,"16757",1,,
OCE35,19897,OCESN016765F1101118277,"16765",1,,
OCE35,16222,OCESN016761F0400418271,"16761",1,,
OCE35,9166,OCESN016761F0200218270,"16761",1,,
OCE35,19897,OCESN016753F0700718253,"16753",1,,
OCE35,9166,OCESN016753F0600618252,"16753",1,,
OCE35,30657,OCESN016753F0100118251,"16753",1,,
OCE35,9166,OCESN016757F0200218262,"16757",1,,
OCE35,30658,OCESN016757F0100118261,"16757",1,,
OCE35,19469,OCESN016757F0700718259,"16757",1,,
OCE35,30659,OCESN016765F1001018279,"16765",1,,
OCE35,30660,OCESN016773F0300318296,"16773",1,,
OCE35,9166,OCESN016769F0200218294,"16769",1,,
OCE35,30661,OCESN016769F0100118292,"16769",1,,
OCE35,9166,OCESN016773F0400418300,"16773",1,,
OCE35,1603,OCESN016773F1101118299,"16773",1,,
OCE35,30662,OCESN016773F0100118298,"16773",1,,
OCE35,30663,OCESN016765F0200218283,"16765",1,,
OCE35,9166,OCESN016765F0300318282,"16765",1,,
OCE35,16174,OCESN016765F0400418280,"16765",1,,
OCE35,17102,OCESN016769F0600618291,"16769",1,,
OCE35,19469,OCESN016769F0500518290,"16769",1,,
OCE35,30664,OCESN016769F1001018289,"16769",1,,
OCE35,3106,OCESN016765F0900918281,"16765",1,,
OCE35,30665,OCESN016765F0100118276,"16765",1,,
OCE35,30666,OCESN862564F0100164218,"862564",0,,
OCE35,30667,OCESN862572F0100164224,"862572",0,,
OCE35,17102,OCESN016758F0400418265,"16758",0,,
OCE35,17118,OCESN016758F0100118266,"16758",0,,
OCE35,17621,OCESN016750F1201218247,"16750",0,,
OCE35,30668,OCESN016752F0100118249,"16752",0,,
OCE35,17491,OCESN016782F0800818326,"16782",0,,
OCE35,17102,OCESN016782F0700718325,"16782",0,,
OCE35,1603,OCESN016786F0700718328,"16786",0,,
OCE35,30669,OCESN016782F0100118327,"16782",0,,
OCE35,30670,OCESN016778F0100118320,"16778",0,,
OCE35,17506,OCESN016778F0400418319,"16778",0,,
OCE35,17617,OCESN016750F0700718244,"16750",0,,
OCE35,30671,OCESN016750F0100118245,"16750",0,,
OCE35,30672,OCESN016754F0300318254,"16754",0,,
OCE35,30673,OCESN016766F1101118288,"16766",0,,
OCE35,16174,OCESN016766F0900918286,"16766",0,,
OCE35,17102,OCESN016766F0100118284,"16766",0,,
OCE35,17506,OCESN016774F0600618305,"16774",0,,
OCE35,30674,OCESN016774F0100118304,"16774",0,,
OCE35,30675,OCESN016770F0100118295,"16770",0,,
OCE35,30676,OCESN016762F0100118275,"16762",0,,
OCE35,30677,OCESN016758F0600618264,"16758",0,,
OCE35,17102,OCESN016756F0400418258,"16756",0,,
OCE35,30678,OCESN016756F0300318257,"16756",0,,
OCE35,17102,OCESN862552F0500564209,"862552",0,,
OCE35,30679,OCESN862552F0400464210,"862552",0,,
OCE35,17444,OCESN016762F0600618273,"16762",0,,
OCE35,17494,OCESN016788F0700718332,"16788",0,,
OCE35,30680,OCESN016788F0100118331,"16788",0,,
OCE35,30681,OCESN016786F0100118329,"16786",0,,
OCE1209980,30682,OCESN860213F0100163501,"860213",1,,
OCE1209980,30683,OCESN860213F0300363502,"860213",1,,
OCE1209980,30684,OCESN860219F0100163505,"860219",1,,
OCE1209980,20569,OCESN016825F0200218394,"16825",1,,
OCE1209980,20576,OCESN016833F0200218423,"16833",1,,
OCE1209980,30685,OCESN860205F0500563499,"860205",1,,
OCE1209980,1881,OCESN016825F0600618393,"16825",1,,
OCE1209980,30686,OCESN016813F0800818363,"16813",1,,
OCE1209980,30687,OCESN860219F0200263507,"860219",1,,
OCE1209980,20452,OCESN860265F0100163523,"860265",1,,
OCE1209980,30688,OCESN860265F0200263522,"860265",1,,
OCE1209980,30689,OCESN860261F0200263519,"860261",1,,
OCE1209980,6124,OCESN860267F0100163526,"860267",1,,
OCE1209980,20491,OCESN860271F0100163532,"860271",1,,
OCE1209980,30690,OCESN860271F0200263530,"860271",1,,
OCE1209980,20846,OCESN860267F0200263527,"860267",1,,
OCE1209980,30691,OCESN860269F0100163529,"860269",1,,
OCE1209980,30692,OCESN860253F0100163512,"860253",1,,
OCE1209980,30693,OCESN016829F0400418409,"16829",1,,
OCE1209980,30694,OCESN016821F0100118382,"16821",1,,
OCE1209980,20452,OCESN016829F0200218410,"16829",1,,
OCE1209980,30695,OCESN016813F0500518361,"16813",1,,
OCE1209980,20519,OCESN016829F0700718408,"16829",1,,
OCE1209980,30696,OCESN016829F0600618407,"16829",1,,
OCE1209980,20580,OCESN016803F0700718340,"16803",1,,
OCE1209980,30697,OCESN016803F0300318338,"16803",1,,
OCE1209980,30698,OCESN016803F0400418339,"16803",1,,
OCE1209980,20499,OCESN016817F0100118372,"16817",1,,
OCE1209980,20739,OCESN016813F1201218364,"16813",1,,
OCE1209980,30699,OCESN016809F0200218354,"16809",1,,
OCE1209980,30700,OCESN016817F0500518374,"16817",1,,
OCE1209980,18532,OCESN016813F0200218365,"16813",1,,
OCE1209980,30701,OCESN016813F0600618362,"16813",1,,
OCE1209980,20465,OCESN016809F0100118353,"16809",1,,
OCE1209980,30702,OCESN016835F0300318430,"16835",1,,
OCE1209980,20568,OCESN016831F0100118421,"16831",1,,
OCE1209980,30703,OCESN016825F0300318395,"16825",1,,
OCE1209980,30704,OCESN016807F0200218347,"16807",1,,
OCE1209980,20571,OCESN016825F0100118396,"16825",1,,
OCE1209980,30705,OCESN016833F0500518424,"16833",1,,
OCE1209980,18532,OCESN016817F0200218373,"16817",1,,
OCE1209980,20737,OCESN016813F0100118360,"16813",1,,
OCE1209980,30706,OCESN016823F0200218386,"16823",1,,
OCE1209980,15946,OCESN016831F0300318422,"16831",1,,
OCE1209980,30707,OCESN016827F0200218398,"16827",1,,
OCE1209980,15946,OCESN016817F0600618370,"16817",1,,
OCE1209980,30708,OCESN016831F0400418419,"16831",1,,
OCE1209980,18257,OCESN016823F0100118387,"16823",1,,
OCE1209980,30709,OCESN016829F0500518406,"16829",1,,
OCE1209980,30710,OCESN016817F0400418371,"16817",1,,
OCE1209980,30711,OCESN016827F0800818400,"16827",1,,
OCE1209980,20745,OCESN016827F0600618399,"16827",1,,
OCE1209980,20749,OCESN016827F0700718401,"16827",1,,
OCE1209980,30712,OCESN016805F0100118344,"16805",1,,
OCE1209980,20529,OCESN016807F0100118348,"16807",1,,
OCE1209980,30713,OCESN860254F0200263514,"860254",0,,
OCE1209980,30714,OCESN860262F0100163520,"860262",0,,
OCE1209980,20452,OCESN860254F0100163513,"860254",0,,
OCE1209980,20529,OCESN860256F0100163516,"860256",0,,
OCE1209980,20806,OCESN860256F0200263517,"860256",0,,
OCE1209980,20829,OCESN860252F0300363510,"860252",0,,
OCE1209980,20452,OCESN860252F0100163511,"860252",0,,
OCE1209980,30715,OCESN860266F0200263524,"860266",0,,
OCE1209980,30716,OCESN860268F0100163528,"860268",0,,
OCE1209980,30717,OCESN016812F0800818356,"16812",0,,
OCE1209980,1881,OCESN016830F1301318412,"16830",0,,
OCE1209980,20569,OCESN016830F0300318413,"16830",0,,
OCE1209980,30718,OCESN860214F0100163503,"860214",0,,
OCE1209980,1881,OCESN016824F0200218392,"16824",0,,
OCE1209980,30719,OCESN860216F0100163504,"860216",0,,
OCE1209980,20569,OCESN016824F0400418389,"16824",0,,
OCE1209980,30720,OCESN860212F0100163500,"860212",0,,
OCE1209980,17201,OCESN860202F0100163498,"860202",0,,
OCE1209980,16173,OCESN016816F0700718368,"16816",0,,
OCE1209980,30721,OCESN016816F0800818366,"16816",0,,
OCE1209980,30722,OCESN016816F0200218369,"16816",0,,
OCE1209980,18257,OCESN016816F0400418367,"16816",0,,
OCE1209980,30723,OCESN016808F0700718349,"16808",0,,
OCE1209980,17619,OCESN016808F0100118351,"16808",0,,
OCE1209980,20729,OCESN016812F0100118358,"16812",0,,
OCE1209980,30724,OCESN016812F0200218357,"16812",0,,
OCE1209980,30725,OCESN016812F1101118359,"16812",0,,
OCE1209980,30726,OCESN016836F0200218432,"16836",0,,
OCE1209980,20452,OCESN016836F0100118433,"16836",0,,
OCE1209980,30727,OCESN016834F0300318428,"16834",0,,
OCE1209980,20565,OCESN016808F0400418352,"16808",0,,
OCE1209980,241,OCESN016812F1201218355,"16812",0,,
OCE1209980,30728,OCESN016830F0700718417,"16830",0,,
OCE1209980,19593,OCESN016830F1401418418,"16830",0,,
OCE1209980,30729,OCESN016830F0600618416,"16830",0,,
OCE1209980,30730,OCESN016822F0400418384,"16822",0,,
OCE1209980,30731,OCESN016822F0500518383,"16822",0,,
OCE1209980,20643,OCESN016824F0100118388,"16824",0,,
OCE1209980,20583,OCESN016822F0300318385,"16822",0,,
OCE1209980,17243,OCESN016830F0100118414,"16830",0,,
OCE1209980,30732,OCESN016828F0500518404,"16828",0,,
OCE1209980,30733,OCESN016828F0600618403,"16828",0,,
OCE1209980,30734,OCESN016830F0800818411,"16830",0,,
OCE1209980,15946,OCESN016824F0700718391,"16824",0,,
OCE1209980,30735,OCESN016824F0300318390,"16824",0,,
OCE1209980,30736,OCESN016828F0400418402,"16828",0,,
OCE1209980,30737,OCESN016826F0200218397,"16826",0,,
OCE1209980,30738,OCESN016800F0300318334,"16800",0,,
OCE1209980,20452,OCESN016800F0200218335,"16800",0,,
OCE1209980,20452,OCESN016806F0100118346,"16806",0,,
OCE1209980,30739,OCESN016806F0300318345,"16806",0,,
OCE1209980,15946,OCESN016804F0500518341,"16804",0,,
OCE1209980,30740,OCESN016802F0200218336,"16802",0,,
OCE1209980,20584,OCESN016804F0200218343,"16804",0,,
OCE1209980,30741,OCESN016804F0300318342,"16804",0,,
OCE1209980,30742,OCESN016820F1001018379,"16820",0,,
OCE1209980,30743,OCESN016834F0600618427,"16834",0,,
OCE1209980,30744,OCESN016820F0100118376,"16820",0,,
OCE1209980,30745,OCESN016820F0900918378,"16820",0,,
OCE1209980,20670,OCESN016820F0200218377,"16820",0,,
OCE669703,30746,OCESN016848F1401418441,"16848",0,,
OCE669703,10101,OCESN016848F0100118440,"16848",0,,
OCE669703,30747,OCESN016840F0900918435,"16840",0,,
OCE669703,20695,OCESN016840F1101118434,"16840",0,,
OCE669703,17337,OCESN016840F1001018438,"16840",0,,
OCE669703,513,OCESN016840F0400418437,"16840",0,,
OCE647,16187,OCESN017317F0100118462,"17317",1,,
OCE647,16187,OCESN017311F0100118459,"17311",1,,
OCE647,16187,OCESN017315F0100118461,"17315",1,,
OCE647,19770,OCESN017319F0100118463,"17319",1,,
OCE647,16187,OCESN017313F0100118460,"17313",1,,
OCE647,16187,OCESN023018F0100119472,"23018",0,,
OCE647,16187,OCESN023012F0100119469,"23012",0,,
OCE647,16187,OCESN023014F0100119470,"23014",0,,
OCE647,16187,OCESN023016F0100119471,"23016",0,,
OCE647,16187,OCESN023010F0100119468,"23010",0,,
OCE655,30748,OCESN017359F0200218478,"17359",1,,
OCE655,30749,OCESN017361F0300318479,"17361",1,,
OCE655,30750,OCESN017369F0300318482,"17369",1,,
OCE655,30751,OCESN017357F0100118473,"17357",1,,
OCE655,30752,OCESN017353F0200218471,"17353",1,,
OCE655,30753,OCESN017369F0200218483,"17369",1,,
OCE655,30754,OCESN017361F0100118480,"17361",1,,
OCE655,16274,OCESN017352F0200218465,"17352",0,,
OCE655,30755,OCESN017350F0100118464,"17350",0,,
OCE655,30756,OCESN017352F0300318469,"17352",0,,
OCE655,30757,OCESN017366F0200218481,"17366",0,,
OCE655,30758,OCESN017352F0500518467,"17352",0,,
OCE655,30759,OCESN017352F0400418466,"17352",0,,
OCE655,19115,OCESN017358F0600618476,"17358",0,,
OCE655,30760,OCESN017354F0100118472,"17354",0,,
OCE343,18943,OCESN880207F0100167518,"880207",1,,
OCE343,18947,OCESN880233F0200267524,"880233",1,,
OCE343,15784,OCESN880227F0300367523,"880227",1,,
OCE343,18941,OCESN880273F0100167530,"880273",1,,
OCE343,18935,OCESN880275F0100167532,"880275",1,,
OCE343,18935,OCESN880271F0100167527,"880271",1,,
OCE343,18940,OCESN880201F0100167514,"880201",1,,
OCE343,18935,OCESN880225F0100167521,"880225",1,,
OCE343,18936,OCESN880223F0100167520,"880223",1,,
OCE343,18939,OCESN880221F0100167519,"880221",1,,
OCE343,19007,OCESN880227F0200267522,"880227",1,,
OCE343,19239,OCESN017406F1601618500,"17406",0,,
OCE343,19201,OCESN017402F1501518489,"17402",0,,
OCE343,19199,OCESN017402F1601618485,"17402",0,,
OCE343,19237,OCESN017406F1201218497,"17406",0,,
OCE343,19238,OCESN017406F1101118498,"17406",0,,
OCE343,19225,OCESN880254F0300367525,"880254",0,,
OCE343,18942,OCESN880274F0100167531,"880274",0,,
OCE343,18954,OCESN880272F0200267529,"880272",0,,
OCE343,16439,OCESN880254F0200267526,"880254",0,,
OCE343,18935,OCESN880206F0100167517,"880206",0,,
OCE343,18935,OCESN880204F0100167516,"880204",0,,
OCE343,18940,OCESN880202F0200267515,"880202",0,,
OCE343,18938,OCESN880200F0100167513,"880200",0,,
OCE343,19226,OCESN017410F0600618505,"17410",0,,
OCE343,19224,OCESN017410F0400418504,"17410",0,,
OCE343,18940,OCESN017406F1801818496,"17406",0,,
OCE343,19101,OCESN017404F0300318492,"17404",0,,
OCE343,19102,OCESN017404F0200218493,"17404",0,,
OCESN-87763003-87751008,18947,OCESN453565R0100148291,"453565",1,,
OCESN-87763003-87751008,18947,OCESN453563R0100148289,"453563",1,,
OCESN-87763003-87751008,19179,OCESN453567R0100148293,"453567",1,,
OCESN-87763003-87751008,19240,OCESN453607R0100148310,"453607",1,,
OCESN-87763003-87751008,19187,OCESN453560R0100148286,"453560",0,,
OCESN-87763003-87751008,19187,OCESN453580R0100148304,"453580",0,,
OCESN-87763003-87751008,19187,OCESN453578R0100148303,"453578",0,,
OCESN-87763003-87751008,18944,OCESN453568R0100148294,"453568",0,,
OCESN-87763003-87751008,19187,OCESN453558R0100148284,"453558",0,,
OCESN-87763003-87751008,18944,OCESN453556R0100148282,"453556",0,,
OCESN-87763003-87751370,8440,OCESN017421F0500518510,"17421",1,,
OCESN-87763003-87751370,19231,OCESN017421F1801818513,"17421",1,,
OCESN-87763003-87751370,19230,OCESN017421F1901918509,"17421",1,,
OCESN-87763003-87751370,19232,OCESN017421F0200218514,"17421",1,,
OCESN-87763003-87751370,19240,OCESN453624R0100148311,"453624",0,,
OCESN-87763003-87751370,19246,OCESN880678F0100167552,"880678",0,,
OCESN-87763003-87751370,19245,OCESN880678F0200267551,"880678",0,,
OCESN-87763607-87751206,16769,OCESN017427F0400418524,"17427",1,,
OCESN-87763607-87751008,19179,OCESN453561R0100148287,"453561",1,,
OCESN-87763607-87751008,19179,OCESN453559R0100148285,"453559",1,,
OCESN-87763607-87751008,18938,OCESN453582R0100148305,"453582",0,,
OCESN-87763607-87751008,19178,OCESN453546R0100148272,"453546",0,,
OCESN-87763607-87751008,19188,OCESN453572R0100148298,"453572",0,,
OCESN-87763607-87751008,18938,OCESN453550R0100148276,"453550",0,,
OCESN-87763607-87751370,19241,OCESN017429F1601618529,"17429",1,,
OCESN-87763607-87751370,4887,OCESN017429F1901918532,"17429",1,,
OCESN-87763607-87751370,19243,OCESN017429F1701718531,"17429",1,,
OCESN-87763607-87751370,19217,OCESN017427F0200218528,"17427",1,,
OCESN-87763607-87751370,19218,OCESN017427F1301318526,"17427",1,,
OCESN-87763607-87751370,19244,OCESN017429F1801818535,"17429",1,,
OCESN-87763607-87751370,16241,OCESN017429F2002018537,"17429",1,,
OCESN-87763607-87763003,18947,OCESN017433F0700718541,"17433",1,,
OCE685635,30761,OCESN881751F0100167777,"881751",1,,
OCE685635,30762,OCESN017473F0200218550,"17473",1,,
OCE685635,16182,OCESN017473F0100118549,"17473",1,,
OCE685635,30763,OCESN017481F0100118558,"17481",1,,
OCE685635,30764,OCESN017483F0100118562,"17483",1,,
OCE685635,30765,OCESN017477F0100118555,"17477",1,,
OCE685635,30766,OCESN017475F0100118554,"17475",1,,
OCE685635,30767,OCESN017479F0100118557,"17479",1,,
OCE685635,30768,OCESN017471F0100118545,"17471",1,,
OCE685635,30769,OCESN086101F0400426916,"86101",1,,
OCE685635,30770,OCESN881754F0600667781,"881754",0,,
OCE685635,30771,OCESN881756F0300367784,"881756",0,,
OCE685635,30772,OCESN881754F0300367783,"881754",0,,
OCE685635,30773,OCESN881752F0600667780,"881752",0,,
OCE685635,30774,OCESN017478F0100118556,"17478",0,,
OCE685635,30775,OCESN017474F0200218552,"17474",0,,
OCE685635,30776,OCESN017484F0100118563,"17484",0,,
OCE685635,17343,OCESN017474F0700718551,"17474",0,,
OCE685635,30777,OCESN017482F0100118561,"17482",0,,
OCE685635,30778,OCESN017470F0300318543,"17470",0,,
OCE685635,30779,OCESN017472F0200218548,"17472",0,,
OCE685635,30780,OCESN017472F0500518547,"17472",0,,
OCE46,9389,OCESN884910F0200268124,"884910",0,,
OCE46,30781,OCESN017532F0700718600,"17532",0,,
OCE46,18721,OCESN017532F0100118598,"17532",0,,
OCE46,30782,OCESN017516F0100118577,"17516",0,,
OCE46,16333,OCESN017520F0800818582,"17520",0,,
OCE46,30783,OCESN017544F0200218618,"17544",0,,
OCE46,15846,OCESN017544F0500518617,"17544",0,,
OCE46,18655,OCESN017540F0700718613,"17540",0,,
OCE46,30784,OCESN017524F0100118591,"17524",0,,
OCE46,30785,OCESN017528F0100118592,"17528",0,,
OCE46,16101,OCESN017528F0500518594,"17528",0,,
OCE46,16101,OCESN017512F0600618574,"17512",0,,
OCE46,16101,OCESN017516F0700718578,"17516",0,,
OCE46,30786,OCESN017516F0200218579,"17516",0,,
OCE46,30787,OCESN017506F0400418569,"17506",0,,
OCE46,30788,OCESN017510F0100118571,"17510",0,,
OCE46,30789,OCESN017512F0100118573,"17512",0,,
OCE46,30790,OCESN017522F0100118588,"17522",0,,
OCE46,16101,OCESN017524F0700718589,"17524",0,,
OCE46,30791,OCESN017540F0500518614,"17540",0,,
OCE46,16101,OCESN017520F0700718583,"17520",0,,
OCE46,30792,OCESN017520F0100118584,"17520",0,,
OCE46,16101,OCESN017522F0700718586,"17522",0,,
OCE46,30793,OCESN017538F0100118610,"17538",0,,
OCE46,16101,OCESN017538F0400418609,"17538",0,,
OCE46,30794,OCESN017534F0100118605,"17534",0,,
OCE46,30795,OCESN017540F0400418611,"17540",0,,
OCE46,16101,OCESN017532F1001018602,"17532",0,,
OCE46,16101,OCESN017530F0500518596,"17530",0,,
OCE46,535,OCESN017534F0500518606,"17534",0,,
OCE46,30796,OCESN017532F0200218601,"17532",0,,
OCE46,30797,OCESN017530F0100118597,"17530",0,,
OCE46,9977,OCESN017544F0900918616,"17544",0,,
OCE46,30798,OCESN886198F0600668416,"886198",0,,
OCE46,113,OCESN017580F0700718649,"17580",0,,
OCE46,18285,OCESN096614F0500529073,"96614",0,,
OCE46,18285,OCESN096616F0200229076,"96616",0,,
OCE46,778,OCESN017534F0300318604,"17534",0,,
OCE46,9389,OCESN017512F0300318572,"17512",0,,
OCE46,30799,OCESN017522F0200218585,"17522",0,,
OCE46,30800,OCESN017544F0100118615,"17544",0,,
OCE46,18285,OCESN096630F0200229078,"96630",0,,
OCE46,16333,OCESN096634F0400429081,"96634",0,,
OCE46,18285,OCESN096646F0400429088,"96646",0,,
OCE46,16333,OCESN096642F0400429086,"96642",0,,
OCE46,18285,OCESN096648F0300329094,"96648",0,,
OCE46,30801,OCESN096646F0800829091,"96646",0,,
OCE46,30802,OCESN096638F0100129085,"96638",0,,
OCE46,30803,OCESN096630F0100129079,"96630",0,,
OCE46,30804,OCESN096648F0100129093,"96648",0,,
OCE46,30805,OCESN096646F0900929089,"96646",0,,
OCE46,30806,OCESN096642F0100129087,"96642",0,,
OCE46,269,OCESN096634F0100129082,"96634",0,,
OCE46,30807,OCESN096634F0800829083,"96634",0,,
OCE46,30808,OCESN017554F0100118623,"17554",0,,
OCE46,16101,OCESN017572F0700718633,"17572",0,,
OCE46,30809,OCESN017572F0100118634,"17572",0,,
OCE46,4887,OCESN017532F1201218599,"17532",0,,
OCE46,18285,OCESN017540F0200218612,"17540",0,,
OCE46,18285,OCESN017512F0400418576,"17512",0,,
OCE46,18285,OCESN017524F0200218590,"17524",0,,
OCE46,18285,OCESN017528F0200218593,"17528",0,,
OCE46,18285,OCESN017530F0300318595,"17530",0,,
OCE46,113,OCESN017516F0300318580,"17516",0,,
OCE46,16333,OCESN017534F0200218607,"17534",0,,
OCE46,18285,OCESN017538F0500518608,"17538",0,,
OCE46,30810,OCESN017504F0100118567,"17504",0,,
OCE46,30811,OCESN017500F0100118564,"17500",0,,
OCE46,30812,OCESN017506F0500518568,"17506",0,,
